"기준_년분기_코드","자치구_코드","자치구_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20191","11740","강동구","CS100007","치킨전문점","3463581255","149163","2274720829","1188860426","319014249","412759553","438125546","476181060","628640421","650465739","538394687","311050391","1393691","70653648","199863370","1514384849","1366235306","1979723985","1437221728","46045152","678654123","794828654","1010482905","669074436","217860439","97855","51308","13669","17597","18749","20408","27432","27408","23900","10646","27","3413","9337","69540","56200","82662","65205","2402","29219","33697","43906","29152","9493"
"20191","11740","강동구","CS100008","분식전문점","11605225030","1245420","7956001882","3649223148","1337295425","1561181352","1614790087","1627423327","1815311691","1935944523","1713278625","450169646","944561323","2664368406","2116338315","4025657080","1404130260","5307819687","5825437365","328948248","2336226542","2492326417","3081598080","1983622718","910535038","872361","373059","153010","170697","172298","182934","193422","196429","176630","40390","116118","289426","242784","420631","136071","558044","665691","44015","264222","278420","333017","203504","100566"
"20191","11740","강동구","CS300043","전자상거래업","668149759","7753","329866270","338283489","47785923","26140735","54875979","88263526","112800107","205716976","132566513","2736776","16571536","218368175","252686534","174439075","3347663","378951544","280728872","0","63739458","230387787","75643673","134852544","155056955","3904","3849","944","382","849","668","1061","2039","1810","34","274","2319","3136","1955","35","3719","4014","0","1217","2472","1630","1058","1357"
"20191","11740","강동구","CS300032","가전제품","7827492024","9726","4802479474","3025012550","935185457","925880550","1107636982","769682896","1064093589","1703241752","1321770798","0","482523754","1494180450","2925559695","2925228125","0","3322819698","4326194503","509115","301211556","2246281670","1574413259","1969946819","1556651784","6117","3609","1296","1183","1238","1211","1189","1895","1714","0","570","2007","3513","3636","0","4336","4952","36","532","1915","2018","2686","2099"
"20191","11740","강동구","CS300009","청과상","5345803890","270269","3806942249","1538861641","845189444","618168172","793403076","777357600","772823957","866012497","672849144","2444182","557113673","1081715680","1593947959","1862925470","247656926","1975676979","2896752772","1968521","135024762","648372126","1146208551","1390012115","1550843679","182720","87549","40443","34719","33046","34957","39555","47235","40314","137","16756","54493","83692","105243","9948","98916","165682","195","9523","41745","63447","73624","76064"
"20191","11740","강동구","CS100003","일식음식점","2602779180","96481","1804895929","797883251","273678773","295946606","362916474","399058349","473295727","448258789","349624462","128370672","1562806","516246191","256521061","1094345766","605732684","1439470616","958877269","53380065","707881710","526104980","535040936","400484509","175455684","65374","31107","10919","9703","13640","15274","15838","16128","14979","3154","77","25009","13497","43601","11143","53294","40394","4849","34610","15268","19665","14578","4729"
"20191","11740","강동구","CS200026","자동차미용","203746475","8606","135674541","68071934","21960346","22386768","34357099","26035486","30934842","33730398","34341536","929400","11987930","53403460","65105725","63899266","8420694","139037476","51526373","0","20723748","67586867","72024263","15952913","14276058","5213","3393","970","992","799","1019","1433","1457","1936","34","747","2296","2999","2062","468","6414","1852","0","1260","2592","2909","899","603"
"20191","11740","강동구","CS200033","부동산중개업","98755","11","0","98755","0","0","0","0","0","98755","0","0","0","0","0","98755","0","98755","0","0","0","0","0","98755","0","0","11","0","0","0","0","0","11","0","0","0","0","0","11","0","11","0","0","0","0","0","11","0"
"20191","11110","종로구","CS100001","한식음식점","139888871469","4251123","105305926562","34582944907","17621418221","19591412644","20993272908","23256304131","23843518658","21069243711","13513701196","3886471933","1796066939","39457370976","15659999746","56430557922","22658403953","68058593759","41398093936","435798516","20969576818","24332036578","24285885663","21940005925","17493384235","3238828","1012295","566355","611061","649089","696205","716118","598525","413770","99487","109849","1706414","605162","1328202","402009","2202436","1598793","29044","910027","855855","804538","689696","512061"
"20191","11110","종로구","CS100008","분식전문점","11385769729","913689","7798650769","3587118960","1264638605","1437713599","1566199278","1655391796","1874707491","2002365637","1584753323","619360292","482975775","2673545078","1996142647","3777606194","1836139743","5371228391","5169463425","178430513","3617727580","2589076148","2165776846","1433860847","555819880","648480","265209","109112","120015","131714","140553","147086","146103","119106","34565","63553","244655","178492","290185","102239","417378","462545","19363","317585","221993","169911","111860","39221"
"20191","11110","종로구","CS200008","한의원","5539733603","118186","4523783566","1015950037","859492781","742948210","1017776405","772371383","1131194787","970670310","45279727","0","371527164","2211855971","1520733738","1435068260","548470","2002621304","3363656460","873918","264969817","799944025","1541521601","1442368915","1316599487","104361","13825","20715","19866","19641","22400","21739","12778","1047","0","14532","41055","32538","30006","55","51462","66359","84","10715","20415","33008","29797","23798"
"20191","11110","종로구","CS100006","패스트푸드점","5202368677","505697","3695689568","1506679109","630202255","687318296","748207367","792772157","837189493","802928912","703750197","96995771","350629118","1547602588","1045624548","1772485281","389031371","2305013578","2390636146","77312373","1836835832","1202092042","807070959","580205994","192132519","368946","136751","63476","71618","75500","77499","80853","72566","64185","12868","53113","148769","100280","148869","41798","242963","241255","10516","194877","120197","79838","55597","23188"
"20191","11110","종로구","CS100003","일식음식점","12615964432","356477","9859575884","2756388548","1639571700","1823489635","2038930856","2150391123","2207192570","1650624082","1105764466","338699038","12094107","3701757081","1122523484","4746082919","2694807803","5450360373","3845697265","73069350","2958127157","2578603925","1707528427","1260532755","718196021","272838","83639","46881","49881","56220","58849","61007","48093","35546","6210","1107","147292","46813","122151","32904","162095","153071","5475","127267","79617","48212","37095","17493"
"20191","11110","종로구","CS300001","슈퍼마켓","17980253081","1267770","13506397478","4473855603","2492487727","2446832256","2656997557","2936321396","2973758542","2550236495","1923619108","487906903","2115023640","3714408973","3973727807","5696523355","1992662403","7961862486","8251342168","97449998","2654503871","2936069956","3742604599","3936977350","2845598883","958425","309345","187468","184602","190430","197536","198389","169832","139513","37456","168592","246002","249859","404747","161114","662841","570578","18978","278687","247197","267595","264024","156951"
"20191","11110","종로구","CS200028","미용실","3248773173","79113","2175155560","1073617613","357644005","371727504","421134180","433479176","591170695","728069923","345547690","572085","64025314","727746892","966649167","1375170120","114609595","1284205640","1941996125","30694989","667112160","788944989","759111104","652080169","328258354","55474","23639","9633","10044","10435","11960","13402","15558","8081","8","2737","18731","24072","32041","1524","45133","33779","1257","20457","17401","16946","16108","6740"
"20191","11110","종로구","CS300009","청과상","1597823555","81524","1190115396","407708159","259651088","221888555","221003085","216971387","270601281","295704834","112003325","54675632","205169272","366807052","453505264","427336086","90330249","591871929","791421873","793222","88781711","178552240","275733790","386010882","453421959","60318","21206","12105","11564","11700","12593","12356","13833","7373","4401","8453","13527","18935","28420","7788","30594","47014","104","8307","12018","17406","23090","16687"
"20191","11110","종로구","CS200024","스포츠클럽","1964252476","6837","1795090282","169162194","411557400","303916099","339429895","436345880","303841008","134920513","34241681","0","246371108","420743188","353446865","787586495","156104820","747017323","724995525","1695533","233758148","393082398","335477486","287694426","220304858","6356","481","1547","1131","1211","1327","1140","386","95","0","729","1771","1047","2873","417","3092","2717","14","976","1555","1324","1231","712"
"20191","11110","종로구","CS300029","애완동물","626762737","16854","283898822","342863915","71118383","39834932","86816178","40800505","45328824","138455371","204408544","0","50412819","134317850","289985209","151800835","246024","436559543","166484199","6592188","66207309","180217731","137873289","70829812","141323412","8922","7932","1726","966","2124","1974","2132","3482","4450","0","647","4378","7899","3909","21","11603","4510","321","2061","3692","4174","1937","3927"
